avg_vote,metascore,reviews_from_users,reviews_from_critics,tomatometer_rating,audience_rating,usa_gross_income,worlwide_gross_income
7.8,70.0,450.0,167.0,92,88.0, 5887457, 5887457
5.2,51.0,19.0,13.0,27,20.0, 3134381, 3134381
6.3,,7.0,9.0,82,67.0, 514775, 514775
4.9,38.0,104.0,45.0,22,24.0, 130531208, 341631208
8.8,82.0,2050.0,163.0,72,95.0, 330455270, 678151134
7.0,81.0,226.0,98.0,96,74.0, 52700832, 245700832
7.6,81.0,94.0,34.0,87,92.0, 8094616, 8094616
7.6,81.0,94.0,34.0,67,85.0, 8094616, 8094616
6.2,,16.0,22.0,65,39.0, 3291163, 3291163
5.0,,14.0,13.0,10,27.0, 2308390, 2308390
6.2,46.0,52.0,24.0,57,48.0, 27058304, 27058304
5.3,,27.0,22.0,15,34.0, 3411885, 3411885
7.3,,277.0,105.0,92,83.0, 3049135, 3049135
6.0,,42.0,12.0,14,55.0, 26325256, 26325256
7.2,53.0,224.0,95.0,56,79.0, 2816518, 2816518
5.5,,19.0,15.0,61,42.0, 10424645, 10424645
6.2,66.0,77.0,33.0,44,47.0, 26381221, 26381221
4.9,22.0,136.0,122.0,4,29.0, 3763583, 16863583
5.3,,42.0,22.0,9,40.0, 21355893, 21355893
6.3,64.0,84.0,37.0,71,54.0, 37939757, 37939757
5.6,,34.0,10.0,29,29.0, 70936, 70936
6.6,,22.0,14.0,61,91.0, 20851521, 20851521
4.8,,41.0,13.0,17,51.0, 7557877, 7557877
5.3,,20.0,17.0,22,26.0, 3783003, 3783003
6.5,,100.0,39.0,36,64.0, 418961, 418961
7.0,85.0,136.0,78.0,94,76.0, 5842603, 5842603
4.6,,86.0,42.0,0,28.0, 2260622, 2260622
8.5,88.0,906.0,225.0,93,93.0, 422783777, 968511805
8.5,88.0,906.0,225.0,53,88.0, 422783777, 968511805
7.0,55.0,2445.0,339.0,93,93.0, 543496835, 1655156910
7.0,55.0,2445.0,339.0,53,88.0, 543496835, 1655156910
6.4,,44.0,9.0,36,63.0, 19306362, 19306362
6.7,62.0,41.0,33.0,61,70.0, 1095885, 1095885
6.3,45.0,56.0,14.0,23,70.0, 52125282, 67308282
6.0,,29.0,9.0,0,71.0, 29392418, 29392418
6.2,48.0,32.0,48.0,48,48.0, 54606, 2572403
5.6,,52.0,19.0,5,45.0, 30626182, 30626182
7.0,62.0,121.0,46.0,66,71.0, 101631272, 183031272
5.5,14.0,109.0,25.0,10,46.0, 6821850, 6821850
7.2,63.0,168.0,58.0,78,84.0, 15119639, 15482277
7.3,74.0,617.0,157.0,47,81.0, 50282766, 50282766
6.5,,91.0,34.0,55,64.0, 33683817, 106683817
4.4,36.0,89.0,31.0,7,24.0, 8914777, 15876353
4.5,,113.0,23.0,14,27.0, 7182747, 7182747
7.0,54.0,975.0,557.0,53,61.0, 89107235, 286168572
4.6,33.0,148.0,65.0,10,35.0, 38590458, 38590458
6.1,,48.0,19.0,21,48.0, 13670688, 13670688
6.6,,72.0,35.0,88,65.0, 38824341, 48424341
7.1,46.0,405.0,154.0,54,69.0, 81526121, 161626121
7.1,46.0,405.0,154.0,73,54.0, 81526121, 161626121
5.7,41.0,252.0,199.0,15,46.0, 29137000, 78309505
8.9,94.0,2766.0,278.0,92,96.0, 107928762, 214179088
7.5,88.0,175.0,51.0,96,87.0, 24822619, 24822619
6.3,,51.0,27.0,24,59.0, 1316865, 1316865
6.6,67.0,158.0,51.0,66,74.0, 20982557, 33351557
6.9,,120.0,50.0,72,73.0, 11439193, 11439193
6.2,44.0,62.0,14.0,12,52.0, 24332324, 24332324
6.4,,76.0,51.0,56,51.0, 46816343, 94216343
7.5,,66.0,21.0,95,87.0, 6159269, 6159269
6.7,64.0,119.0,65.0,63,72.0, 7820688, 7820688
7.3,67.0,144.0,72.0,69,83.0, 2079569, 2079569
9.3,80.0,7029.0,224.0,90,98.0, 28699976, 28781790
7.6,82.0,676.0,538.0,92,85.0, 46889293, 84872444
6.0,,24.0,10.0,22,38.0, 3180674, 3180674
6.0,,17.0,8.0,60,55.0, 3342223, 3342223
7.1,42.0,284.0,101.0,51,73.0, 71567262, 196567262
3.9,,307.0,81.0,11,20.0, 33423521, 99431786
6.2,41.0,63.0,37.0,25,47.0, 7727256, 7727256
6.4,,66.0,22.0,55,66.0, 9771658, 9771658
5.9,,33.0,15.0,50,53.0, 8247627, 11047627
5.5,,48.0,34.0,20,22.0, 16487349, 16487349
6.3,,75.0,19.0,30,67.0, 11373501, 11373501
5.9,48.0,143.0,85.0,45,36.0, 44853581, 101646581
6.4,64.0,290.0,97.0,80,66.0, 18090181, 19721741
6.2,,154.0,81.0,71,69.0, 65002597, 131002597
6.7,47.0,162.0,47.0,44,61.0, 25052000, 25052000
6.8,67.0,227.0,58.0,91,77.0, 60079496, 107879496
7.6,77.0,363.0,165.0,95,87.0, 173837933, 355237933
6.3,,95.0,70.0,15,45.0, 30303072, 30303072
6.0,,32.0,17.0,36,56.0, 259724, 259724
6.7,83.0,208.0,81.0,97,67.0, 63658910, 254134910
5.8,,37.0,21.0,67,47.0, 9685976, 9685976
5.4,51.0,591.0,177.0,39,32.0, 184069126, 336567531
8.1,77.0,447.0,148.0,100,93.0, 5535405, 5986708
6.6,,47.0,23.0,39,71.0, 5750110, 5750110
5.6,,25.0,13.0,0,46.0, 17736619, 17736619
6.4,16.0,221.0,49.0,40,79.0, 25588734, 26488734
6.7,54.0,44.0,33.0,41,76.0, 1268636, 1268636
6.5,61.0,46.0,32.0,74,69.0, 23440188, 23440188
6.0,54.0,106.0,33.0,62,46.0, 46576136, 46576136
7.6,66.0,230.0,82.0,90,87.0, 71516617, 182016617
6.6,73.0,38.0,31.0,89,60.0, 10426506, 10426506
8.2,73.0,581.0,154.0,80,93.0, 42512375, 116112375
6.1,49.0,111.0,38.0,46,49.0, 100328194, 287928194
6.9,71.0,85.0,51.0,69,74.0, 13071518, 13071518
6.8,68.0,284.0,100.0,79,76.0, 56631572, 56631572
5.2,22.0,167.0,71.0,22,29.0, 81022101, 152022101
6.6,54.0,158.0,63.0,78,64.0, 32051917, 32051917
6.3,36.0,202.0,170.0,69,57.0, 14708696, 38803993
6.3,36.0,202.0,170.0,30,47.0, 14708696, 38803993
7.3,66.0,201.0,92.0,88,83.0, 91387195, 157387195
6.3,46.0,70.0,46.0,75,53.0, 868979, 868979
5.7,37.0,181.0,65.0,38,40.0, 10017322, 10017322
6.5,47.0,93.0,40.0,28,64.0, 84919401, 179519401
7.6,62.0,334.0,117.0,71,88.0, 1037847, 1037847
6.7,78.0,61.0,62.0,88,70.0, 16140822, 16140822
7.6,58.0,370.0,164.0,52,83.0, 100012499, 366236538
6.7,63.0,134.0,41.0,69,68.0, 22150451, 68792531
5.6,48.0,70.0,24.0,50,49.0, 49666, 49666
4.7,,50.0,45.0,12,26.0, 8165212, 8165212
6.7,,46.0,25.0,27,69.0, 3987768, 3987768
6.8,,190.0,58.0,14,69.0, 4257354, 4257354
7.3,54.0,175.0,24.0,78,91.0, 27467564, 28215918
6.9,82.0,158.0,105.0,87,70.0, 72101622, 115101622
7.2,65.0,451.0,104.0,77,83.0, 106429941, 352194034
7.0,,26.0,16.0,50,55.0, 559771, 559771
6.7,46.0,61.0,26.0,17,62.0, 71518503, 71518503
6.2,46.0,241.0,92.0,33,68.0, 7563728, 7563728
5.3,,56.0,29.0,14,39.0, 12201255, 12201255
6.6,56.0,87.0,52.0,63,72.0, 17519169, 17519169
6.3,,51.0,31.0,61,63.0, 23600020, 41200020
7.2,53.0,262.0,159.0,59,73.0, 8924549, 8924549
6.5,,36.0,22.0,70,69.0, 2210408, 2210408
6.0,58.0,50.0,27.0,73,40.0, 35656131, 35656131
5.3,,73.0,52.0,14,27.0, 9851610, 9851610
5.7,45.0,31.0,20.0,31,33.0, 2473668, 2473668
5.7,,143.0,104.0,13,31.0, 19075720, 19075720
5.6,,251.0,114.0,17,30.0, 34693481, 113493481
7.0,39.0,220.0,101.0,54,62.0, 100499940, 262821940
4.7,34.0,19.0,11.0,5,27.0, 13406717, 13406717
7.5,82.0,314.0,107.0,90,85.0, 32029928, 32029928
7.7,83.0,125.0,30.0,97,88.0, 10015449, 10015449
7.5,81.0,78.0,49.0,88,87.0, 1111790, 1111790
6.1,,75.0,82.0,61,52.0, 13294422, 13294422
6.4,,41.0,15.0,45,73.0, 7603766, 7603766
7.1,41.0,441.0,93.0,56,82.0, 2122561, 2122561
5.4,35.0,96.0,60.0,14,33.0, 19699706, 21577624
5.4,35.0,96.0,60.0,9,46.0, 19699706, 21577624
6.2,39.0,242.0,105.0,22,45.0, 37327390, 41237648
5.7,,69.0,44.0,22,29.0, 35431113, 35431113
5.8,58.0,313.0,86.0,47,57.0, 70454098, 122195920
7.3,59.0,169.0,43.0,75,83.0, 82569971, 106269971
5.9,51.0,181.0,57.0,40,44.0, 50727965, 110627965
5.2,,36.0,17.0,15,39.0, 6858261, 6858261
6.7,,17.0,8.0,64,84.0, 3565508, 3565508
6.3,,133.0,36.0,32,47.0, 8175346, 8175346
7.1,66.0,170.0,88.0,74,74.0, 13681765, 13681765
5.8,,14.0,9.0,28,68.0, 15843, 15843
6.7,,92.0,48.0,28,68.0, 44480039, 44480039
6.6,65.0,147.0,71.0,57,56.0, 67659560, 189859560
5.7,36.0,216.0,275.0,27,40.0, 35088320, 128388320
5.6,,40.0,8.0,11,44.0, 3983912, 3983912
6.0,,19.0,16.0,65,58.0, 2832826, 2832826
4.2,,52.0,49.0,0,76.0, 264, 57587
6.7,58.0,240.0,102.0,55,64.0, 141579773, 346079773
6.6,,168.0,36.0,50,69.0, 30862156, 30862156
6.5,,198.0,63.0,43,64.0, 16115878, 16115878
6.6,66.0,49.0,28.0,70,59.0, 4005941, 4005941
6.4,,20.0,12.0,29,57.0, 12096881, 12096881
7.2,76.0,128.0,61.0,58,59.0, 512245, 512245
6.5,55.0,146.0,262.0,58,59.0, 17142080, 40346186
6.4,,146.0,63.0,30,45.0, 5711695, 5711695
4.8,16.0,470.0,167.0,22,37.0, 20350754, 20350754
7.4,70.0,80.0,60.0,93,89.0, 8367636, 8367636
5.8,49.0,154.0,119.0,43,31.0, 60074103, 113374103
6.6,,14.0,13.0,50,33.0, 99318, 99318
5.1,30.0,36.0,81.0,10,85.0, 187674, 292669
7.1,66.0,152.0,41.0,78,79.0, 382928, 382928
5.3,46.0,188.0,72.0,38,63.0, 4064495, 4064495
6.8,46.0,147.0,45.0,33,72.0, 529766, 529766
6.1,,32.0,15.0,13,52.0, 7027517, 7027517
4.2,,21.0,20.0,0,33.0, 5093707, 5093707
6.6,42.0,82.0,25.0,25,61.0, 340139, 340139
8.3,95.0,538.0,193.0,100,92.0, 222498679, 406594102
5.5,52.0,132.0,60.0,37,38.0, 50024083, 104324083
8.5,77.0,1286.0,173.0,89,96.0, 23341568, 23341568
4.6,27.0,62.0,38.0,10,31.0, 19751736, 19751736
5.9,,51.0,28.0,56,79.0, 67052156, 81452156
6.7,54.0,113.0,30.0,44,75.0, 50008143, 50008143
6.2,56.0,351.0,121.0,45,43.0, 88246220, 264218220
7.4,83.0,177.0,77.0,90,86.0, 4569019, 4569019
5.9,,60.0,32.0,42,27.0, 2193982, 2193982
5.9,,60.0,32.0,100,82.0, 2193982, 2193982
5.7,49.0,88.0,58.0,98,76.0, 136189294, 320689294
5.7,49.0,88.0,58.0,42,40.0, 136189294, 320689294
5.7,,37.0,17.0,18,44.0, 11829959, 11829959
6.1,48.0,68.0,36.0,50,42.0, 339379, 339379
5.3,39.0,34.0,38.0,14,48.0, 12636, 12636
5.8,,95.0,74.0,38,45.0, 1055525, 1060264
6.9,65.0,85.0,48.0,68,77.0, 3011195, 3011195
6.1,,51.0,41.0,32,35.0, 8797839, 8797839
6.8,75.0,151.0,236.0,88,72.0, 9206470, 10173061
4.7,,27.0,7.0,0,19.0, 2042530, 2042530
7.3,80.0,96.0,56.0,96,84.0, 12008376, 12008376
4.4,1.0,141.0,29.0,4,51.0, 13427615, 13427615
6.0,,59.0,47.0,61,35.0, 1094668, 1094668
5.4,,36.0,19.0,44,45.0, 4357406, 4357406
7.0,66.0,196.0,88.0,85,80.0, 560069, 560069
7.3,61.0,218.0,130.0,88,83.0, 3802260, 3802260
6.3,61.0,41.0,62.0,64,62.0, 956919, 1944150
6.1,56.0,373.0,81.0,53,51.0, 60240295, 102825796
5.0,15.0,34.0,15.0,13,39.0, 3325651, 3325651
5.7,,98.0,50.0,16,27.0, 21226204, 60209334
6.0,45.0,58.0,40.0,12,39.0, 14551359, 22540359
6.0,45.0,58.0,40.0,36,16.0, 14551359, 22540359
7.0,64.0,56.0,46.0,81,74.0, 285112, 285112
6.2,,64.0,51.0,56,37.0, 20340204, 20340204
5.5,,20.0,21.0,24,36.0, 548561, 548561
6.6,77.0,112.0,70.0,85,66.0, 59031057, 100860818
6.3,,213.0,115.0,55,65.0, 24819936, 24819936
6.4,47.0,303.0,128.0,74,88.0, 2664812, 2664812
7.8,69.0,1646.0,290.0,74,88.0, 54580300, 98410061
4.7,,166.0,58.0,12,40.0, 17917287, 17917287
6.8,,130.0,67.0,68,66.0, 7343114, 7343114
5.9,,37.0,14.0,17,57.0, 49620, 49620
5.9,,106.0,66.0,25,37.0, 33023469, 159212469
5.9,,106.0,66.0,91,63.0, 33023469, 159212469
5.5,,37.0,19.0,12,28.0, 7138523, 7138523
6.1,39.0,84.0,32.0,12,62.0, 25785603, 37553752
7.8,78.0,1435.0,706.0,92,79.0, 35061555, 76176032
2.7,25.0,44.0,17.0,0,22.0, 4422380, 4422380
7.4,87.0,491.0,124.0,84,83.0, 78676425, 231976425
6.1,56.0,144.0,74.0,35,39.0, 101295562, 242295562
6.3,45.0,208.0,65.0,63,68.0, 50047179, 141047179
6.2,,76.0,51.0,56,40.0, 17380126, 17380126
6.2,,80.0,37.0,8,55.0, 26877589, 26877589
5.9,,19.0,22.0,7,49.0, 2104439, 2104439
6.4,58.0,121.0,52.0,49,68.0, 105489203, 181489203
5.4,,31.0,40.0,16,23.0, 17193231, 17193231
6.8,,89.0,48.0,87,69.0, 25143818, 25143818
6.6,56.0,260.0,294.0,56,53.0, 53862963, 158762963
7.1,52.0,232.0,131.0,63,71.0, 16759216, 29359216
7.2,48.0,646.0,190.0,63,76.0, 25836616, 25836616
6.8,,172.0,70.0,51,75.0, 38619405, 38619405
6.7,,64.0,33.0,43,62.0, 13323144, 13323144
5.4,33.0,91.0,49.0,12,38.0, 20351264, 20351264
6.7,,44.0,32.0,75,80.0, 660313, 660313
6.8,60.0,12.0,24.0,55,74.0, 29090, 29090
5.9,,44.0,25.0,48,51.0, 26570048, 26570048
5.8,,55.0,35.0,16,31.0, 5009305, 5009305
6.0,35.0,457.0,170.0,13,50.0, 51100486, 126809881
4.9,,42.0,25.0,18,52.0, 2420162, 2420162
6.7,78.0,87.0,79.0,91,66.0, 28946127, 28946127
5.6,34.0,185.0,89.0,15,38.0, 60592389, 129832389
5.4,,61.0,15.0,19,42.0, 4619014, 4619014
6.9,68.0,93.0,32.0,81,73.0, 409144, 409144
5.7,,62.0,29.0,19,31.0, 22754725, 22754725
6.0,,92.0,33.0,40,71.0, 4109095, 4109095
6.4,57.0,43.0,38.0,63,43.0, 1356329, 1356828
3.0,24.0,102.0,21.0,6,20.0, 18937262, 18937262
5.4,21.0,130.0,142.0,10,41.0, 47059963, 98159963
5.4,21.0,130.0,142.0,73,65.0, 47059963, 98159963
6.9,43.0,198.0,65.0,50,69.0, 25023434, 25023434
5.6,43.0,34.0,33.0,11,29.0, 8315693, 8315693
6.4,,159.0,66.0,37,51.0, 18115927, 47267001
6.8,44.0,298.0,107.0,69,70.0, 33447612, 89456761
7.6,52.0,475.0,155.0,60,87.0, 3675201, 3703548
6.3,58.0,21.0,21.0,47,72.0, 294212, 294212
6.3,52.0,435.0,135.0,53,53.0, 37771017, 101371017
6.7,68.0,74.0,46.0,84,63.0, 12803305, 12803305
5.8,44.0,96.0,53.0,26,40.0, 5707094, 12379402
5.5,,79.0,53.0,30,34.0, 14502483, 14502483
5.3,,12.0,,43,56.0, 2967, 2967
7.2,60.0,96.0,41.0,77,84.0, 11092559, 11135803
6.6,,77.0,31.0,56,72.0, 41083864, 41083864
7.1,59.0,426.0,187.0,63,71.0, 180981856, 457731166
7.1,,51.0,32.0,63,76.0, 403701, 403701
6.2,35.0,54.0,19.0,7,63.0, 10082005, 10082005
6.3,,109.0,51.0,30,39.0, 11526099, 11526099
6.1,,93.0,47.0,43,48.0, 21075014, 21075014
6.5,49.0,71.0,30.0,48,64.0, 22313201, 22313201
5.7,,24.0,22.0,53,47.0, 3718087, 3718087
4.9,,59.0,20.0,45,18.0, 5656388, 5656388
6.4,41.0,128.0,58.0,50,59.0, 104636382, 152036382
5.6,,48.0,39.0,61,52.0, 48102795, 48102795
5.6,,92.0,47.0,14,36.0, 21686547, 57400547
7.4,58.0,440.0,124.0,66,85.0, 134069511, 335062621
6.7,60.0,559.0,103.0,72,77.0, 46351345, 151841661
6.9,44.0,54.0,35.0,59,81.0, 10580, 10580
6.9,,78.0,32.0,65,90.0, 36461139, 41590886
5.9,47.0,81.0,25.0,31,47.0, 30356793, 37956793
6.0,,101.0,42.0,61,41.0, 9538948, 9538948
7.7,87.0,113.0,82.0,91,90.0, 35892330, 35994719
4.7,,25.0,5.0,91,90.0, 333388, 333388
8.0,84.0,315.0,105.0,96,93.0, 24444121, 24444121
4.0,,46.0,23.0,6,26.0, 5107669, 5107669
6.4,59.0,163.0,64.0,43,63.0, 90418342, 230418342
7.0,,82.0,24.0,33,76.0, 12658486, 12658486
5.4,25.0,90.0,26.0,8,31.0, 26960191, 26960191
7.6,71.0,311.0,157.0,93,89.0, 92027888, 146027888
6.6,60.0,88.0,38.0,51,75.0, 4722310, 4762310
4.5,,137.0,55.0,12,24.0, 33109743, 113309743
4.2,,90.0,18.0,20,38.0, 2491989, 2491989
6.4,55.0,25.0,25.0,32,60.0, 2021348, 2021348
7.2,71.0,268.0,75.0,87,89.0, 4555020, 4555020
6.9,71.0,226.0,75.0,93,78.0, 25857416, 34585416
5.7,,12.0,12.0,12,77.0, 34767836, 35599803
7.5,54.0,251.0,79.0,66,85.0, 108766007, 152266007
6.3,60.0,82.0,53.0,70,65.0, 53854588, 53854588
8.1,83.0,602.0,147.0,90,93.0, 16491080, 16593356
7.1,76.0,68.0,47.0,81,78.0, 749741, 749741
5.7,66.0,61.0,28.0,75,43.0, 3622979, 3622979
6.0,,28.0,29.0,21,28.0, 2821671, 2821671
6.0,,28.0,29.0,26,33.0, 2821671, 2821671
5.1,45.0,97.0,98.0,21,28.0, 11368012, 17768012
5.1,45.0,97.0,98.0,26,33.0, 11368012, 17768012
6.2,,61.0,35.0,31,66.0, 51088705, 100688705
5.7,56.0,68.0,29.0,53,35.0, 21440752, 21440752
7.5,71.0,201.0,54.0,91,91.0, 2923982, 2923982
6.7,67.0,32.0,18.0,88,70.0, 1287480, 1287480
6.6,53.0,96.0,39.0,60,65.0, 10292300, 10292300
7.1,,90.0,27.0,76,72.0, 375757, 375757
6.1,27.0,102.0,27.0,15,55.0, 15064946, 15064946
6.7,,98.0,31.0,30,67.0, 5727130, 5727130
5.4,15.0,52.0,32.0,11,35.0, 3602884, 3602884
6.7,52.0,157.0,84.0,48,52.0, 50068310, 50068310
7.0,79.0,175.0,69.0,88,72.0, 6330054, 6330054
5.2,,38.0,40.0,45,38.0, 23144499, 23144499
6.5,61.0,415.0,152.0,76,66.0, 172956409, 315156409
6.2,63.0,698.0,246.0,56,39.0, 47795658, 161376068
2.2,14.0,314.0,74.0,7,48.0, 4274407, 5271666
7.3,63.0,236.0,85.0,77,79.0, 44229441, 44229441
4.8,37.0,287.0,136.0,40,24.0, 65885767, 136885767
7.2,83.0,157.0,100.0,90,79.0, 19868354, 19868354
6.7,51.0,258.0,128.0,53,56.0, 8863193, 8863193
7.0,51.0,431.0,118.0,70,77.0, 53883989, 67683989
3.8,12.0,461.0,118.0,5,15.0, 23384939, 23384939
8.0,69.0,1859.0,738.0,5,15.0, 623357910, 1518812988
7.4,69.0,951.0,255.0,69,77.0, 34302837, 135330182
2.6,6.0,181.0,49.0,2,24.0, 27250736, 36450736
6.5,60.0,268.0,136.0,64,58.0, 41575141, 67631903
3.7,28.0,1103.0,211.0,11,16.0, 107353792, 238235915
6.5,52.0,165.0,90.0,41,53.0, 45319423, 251212670
5.4,,46.0,23.0,18,44.0, 11486880, 11486880
5.5,27.0,72.0,31.0,14,53.0, 31480418, 31480418
8.1,71.0,1155.0,186.0,82,94.0, 18034458, 46735469
5.5,18.0,72.0,47.0,50,37.0, 13583690, 13583690
5.5,18.0,72.0,47.0,12,34.0, 13583690, 13583690
5.5,18.0,72.0,47.0,92,73.0, 13583690, 13583690
4.9,,213.0,50.0,46,38.0, 14051384, 14051384
7.9,85.0,593.0,176.0,93,89.0, 26400640, 43101594
6.9,73.0,235.0,83.0,80,67.0, 50159144, 50159144
4.9,,28.0,24.0,25,31.0, 10113400, 10113400
7.5,68.0,325.0,75.0,76,88.0, 2375097, 2375097
6.8,75.0,230.0,120.0,76,68.0, 26528185, 29202884
6.9,,57.0,21.0,74,80.0, 3566637, 3566637
7.2,71.0,503.0,157.0,87,83.0, 12021272, 12021272
6.6,46.0,108.0,56.0,62,67.0, 1794086, 1794086
6.9,52.0,381.0,140.0,55,75.0, 101117573, 224012234
6.7,49.0,167.0,84.0,56,64.0, 75982834, 136982834
7.4,62.0,672.0,170.0,63,78.0, 100920329, 171120329
6.9,64.0,228.0,144.0,74,67.0, 44862187, 44862187
7.2,,126.0,37.0,68,85.0, 4553271, 4553271
5.9,,14.0,25.0,59,31.0, 221193, 221193
5.9,43.0,301.0,100.0,26,38.0, 67127760, 178127760
6.1,,293.0,128.0,29,43.0, 11203026, 11203026
6.1,,80.0,56.0,17,37.0, 13806137, 13806137
7.5,60.0,453.0,131.0,67,80.0, 60944660, 152944660
6.2,53.0,122.0,70.0,34,41.0, 42868348, 140807547
7.7,76.0,253.0,127.0,88,89.0, 41909762, 124909762
5.5,25.0,49.0,46.0,12,50.0, 29831583, 31603059
4.8,,96.0,83.0,11,25.0, 11438337, 11438337
6.9,,200.0,100.0,63,70.0, 27873386, 43312294
5.9,,109.0,25.0,8,64.0, 6136856, 6136856
5.6,,70.0,48.0,29,44.0, 386673, 386673
7.3,78.0,213.0,37.0,81,90.0, 14842388, 14842388
6.7,35.0,929.0,193.0,27,61.0, 26673242, 26673242
5.4,34.0,104.0,47.0,32,41.0, 14515490, 14515490
7.3,82.0,588.0,159.0,92,82.0, 112276146, 245676146
6.1,,80.0,10.0,0,84.0, 51266, 51266
5.2,43.0,56.0,35.0,25,25.0, 28598376, 28598376
6.4,62.0,101.0,61.0,53,58.0, 9381260, 9381260
7.7,52.0,827.0,205.0,71,87.0, 63820180, 264029966
5.3,37.0,72.0,57.0,24,33.0, 92977226, 177977226
6.0,37.0,137.0,40.0,32,64.0, 29481428, 29481428
5.8,,40.0,27.0,14,46.0, 31642995, 32748995
7.2,75.0,189.0,89.0,96,79.0, 45950122, 257938649
6.5,44.0,502.0,261.0,67,83.0, 1294919, 7938872
6.5,44.0,502.0,261.0,52,54.0, 1294919, 7938872
5.9,62.0,146.0,103.0,52,53.0, 48169156, 48169156
7.8,61.0,599.0,184.0,73,84.0, 48323648, 109423648
7.8,64.0,733.0,182.0,83,87.0, 12532777, 12532777
5.4,53.0,111.0,57.0,57,41.0, 105263257, 174463257
6.4,,89.0,41.0,32,46.0, 6492660, 6492660
4.9,,73.0,15.0,4,37.0, 19745922, 19745922
5.7,41.0,92.0,33.0,32,63.0, 23712993, 23712993
8.3,70.0,807.0,180.0,97,94.0, 138433435, 225933435
5.6,,55.0,59.0,29,39.0, 1940299, 1940299
6.0,30.0,100.0,28.0,8,79.0, 5123696, 5141166
7.3,76.0,306.0,122.0,80,87.0, 28084357, 28084357
4.4,,164.0,38.0,29,27.0, 30882515, 79082515
5.1,45.0,87.0,42.0,31,33.0, 10493366, 10493366
6.3,50.0,59.0,46.0,43,66.0, 23499102, 23499102
6.0,42.0,162.0,66.0,26,72.0, 60053195, 81471882
6.6,65.0,274.0,98.0,74,72.0, 75383563, 186883563
6.6,54.0,90.0,43.0,62,77.0, 626057, 626057
5.7,52.0,427.0,160.0,42,40.0, 72586134, 125586134
7.4,72.0,296.0,131.0,85,82.0, 8038061, 8038061
6.4,70.0,145.0,78.0,72,52.0, 63856929, 63856929
7.2,81.0,194.0,61.0,89,80.0, 2804473, 2804473
7.2,78.0,678.0,183.0,92,77.0, 67355513, 113758770
7.2,78.0,678.0,183.0,97,77.0, 67355513, 113758770
6.4,36.0,232.0,87.0,23,52.0, 54930280, 159330280
7.5,64.0,507.0,165.0,87,85.0, 39673162, 39673162
5.2,42.0,50.0,31.0,19,33.0, 59927618, 59927618
4.9,,77.0,45.0,26,24.0, 6112613, 6112613
8.2,90.0,679.0,131.0,99,94.0, 64616940, 126216940
5.1,42.0,24.0,23.0,21,32.0, 10925060, 10925060
6.3,70.0,122.0,46.0,77,64.0, 4714658, 4714658
6.4,69.0,33.0,152.0,69,48.0, 281447, 791946
6.4,69.0,33.0,152.0,56,15.0, 281447, 791946
6.4,35.0,174.0,68.0,39,59.0, 4366722, 4366722
7.5,,32.0,18.0,67,97.0, 12479335, 12782749
6.3,45.0,75.0,65.0,36,42.0, 10541523, 10541523
6.2,,95.0,72.0,60,29.0, 15055091, 15055091
6.2,,95.0,72.0,49,73.0, 15055091, 15055091
5.2,56.0,1610.0,352.0,60,29.0, 193962473, 393853583
5.2,56.0,1610.0,352.0,49,73.0, 193962473, 393853583
5.8,47.0,102.0,104.0,19,49.0, 17368022, 29674699
5.8,47.0,102.0,104.0,33,35.0, 17368022, 29674699
7.2,43.0,770.0,98.0,53,81.0, 44619100, 142940100
7.3,71.0,327.0,164.0,92,79.0, 250690539, 589390539
5.5,,52.0,43.0,15,26.0, 32000301, 32000301
6.6,57.0,223.0,100.0,49,65.0, 25105255, 25105255
6.2,,45.0,31.0,16,71.0, 40922619, 48407611
3.7,11.0,279.0,67.0,2,25.0, 35927406, 51376861
5.6,,34.0,26.0,15,40.0, 6391946, 11838218
4.0,18.0,51.0,17.0,7,24.0, 21437192, 21437192
6.1,47.0,62.0,60.0,33,42.0, 25804707, 25804707
6.6,71.0,87.0,39.0,75,74.0, 3395581, 3395581
6.7,71.0,37.0,22.0,57,61.0, 333760, 333760
6.4,51.0,141.0,245.0,57,61.0, 42930462, 57824674
7.7,67.0,515.0,140.0,85,86.0, 148478011, 314178011
6.1,49.0,55.0,34.0,36,52.0, 29022252, 30716901
6.8,48.0,51.0,31.0,48,78.0, 2007100, 2007100
5.9,43.0,164.0,94.0,39,39.0, 41263140, 110463140
5.0,,135.0,16.0,8,68.0, 3600616, 3600616
5.5,44.0,72.0,57.0,48,37.0, 31407873, 44332015
5.8,,27.0,22.0,29,85.0, 23047939, 23261485
5.6,,49.0,39.0,13,33.0, 4166918, 4166918
6.1,29.0,401.0,81.0,9,50.0, 17626234, 17626234
7.2,,61.0,27.0,79,91.0, 777423, 777423
6.8,56.0,38.0,26.0,59,78.0, 589304, 589304
7.4,73.0,246.0,172.0,86,85.0, 1903434, 5048693
6.3,,79.0,33.0,30,48.0, 22459274, 22459274
5.8,55.0,182.0,106.0,34,34.0, 33956608, 33956608
6.2,42.0,172.0,105.0,35,47.0, 19204929, 19204929
7.2,71.0,62.0,37.0,86,83.0, 13130349, 13130349
6.7,52.0,300.0,305.0,52,63.0, 126373434, 208076205
6.2,50.0,185.0,57.0,30,63.0, 61363304, 118063304
6.2,63.0,506.0,205.0,82,57.0, 101363301, 172363301
6.7,67.0,157.0,38.0,67,77.0, 35281794, 35281794
